epstrailingtwelvemonths.raw,forwardpe.fmt,meta.eventtype,longname,earningstimestampend.longfmt,pricetobook.raw,earningstimestamp.raw,twohundreddayaveragechangepercent.fmt,messageboardid,earningstimestampend.raw,fiftytwoweekrange.fmt,financialcurrency,marketstate,postmarketprice.fmt,twohundreddayaveragechangepercent.raw,fiftytwoweeklowchange.raw,isearningsdateestimate,earningscalltimestampend.longfmt,fiftytwoweekhighchangepercent.fmt,fiftytwoweeklowchangepercent.fmt,asksize.longfmt,earningstimestampstart.fmt,pricetobook.fmt,regularmarketdayrange.raw,dividendrate.raw,regularmarketdayrange.fmt,earningscalltimestampstart.longfmt,fiftytwoweekhighchange.raw,dividendyield.fmt,language,regularmarketvolume.fmt,regularmarketdayhigh.raw,twohundreddayaverage.fmt,fiftytwoweekhigh.raw,sourceinterval,triggerable,firsttradedatemilliseconds,trailingannualdividendrate.fmt,exchangedatadelayedby,currency,averagedailyvolume3month.longfmt,fiftytwoweekhighchange.fmt,trailingannualdividendyield.raw,regularmarketprice.fmt,postmarkettime.fmt,twohundreddayaveragechange.fmt,fiftydayaveragechangepercent.raw,dividenddate.fmt,meta.splitratio,ipoexpecteddate,epsforward.fmt,fiftytwoweeklow.fmt,fiftytwoweekrange.raw,twohundreddayaverage.raw,earningscalltimestampend.fmt,epsforward.raw,postmarketchange.fmt,fullexchangename,custompricealertconfidence,regularmarketopen.fmt,shortname,fiftytwoweekhigh.fmt,trailingannualdividendyield.fmt,exchangetimezoneshortname,asksize.fmt,dividendyield.raw,tradeable,regularmarkettime.fmt,sharesoutstanding.raw,postmarketchangepercent.fmt,exchange,earningscalltimestampstart.fmt,ask.raw,epscurrentyear.fmt,market,region,symbol,fiftydayaveragechangepercent.fmt,hasprepostmarketdata,averagedailyvolume10day.longfmt,bidsize.longfmt,fiftydayaveragechange.raw,fiftydayaverage.fmt,earningscalltimestampend.raw,regularmarketprice.raw,priceepscurrentyear.fmt,trailingannualdividendrate.raw,quotetype,gmtoffsetmilliseconds,epstrailingtwelvemonths.fmt,regularmarketchange.fmt,fiftytwoweeklow.raw,asksize.raw,epscurrentyear.raw,dividenddate.longfmt,bid.fmt,meta.amount,priceepscurrentyear.raw,meta.dateepochms,fiftytwoweekchangepercent.raw,earningstimestamp.longfmt,ask.fmt,typedisp,regularmarketpreviousclose.raw,regularmarketvolume.longfmt,marketcap.longfmt,displayname,fiftydayaverage.raw,averagedailyvolume10day.raw,trailingpe.raw,averagedailyvolume3month.fmt,postmarketchange.raw,regularmarketchangepercent.raw,postmarkettime.raw,marketcap.fmt,pricehint,trailingpe.fmt,earningstimestampstart.raw,averagedailyvolume3month.raw,bookvalue.raw,fiftytwoweekhighchangepercent.raw,bidsize.fmt,fiftytwoweeklowchange.fmt,regularmarketpreviousclose.fmt,fiftytwoweekchangepercent.fmt,cryptotradeable,fiftytwoweeklowchangepercent.raw,marketcap.raw,regularmarketchangepercent.fmt,forwardpe.raw,dividenddate.raw,exchangetimezonename,bidsize.raw,bookvalue.fmt,bid.raw,postmarketchangepercent.raw,prevname,postmarketprice.raw,dividendrate.fmt,earningstimestampend.fmt,regularmarketvolume.raw,regularmarketchange.raw,averageanalystrating,header,namechangedate,regularmarkettime.raw,sharesoutstanding.longfmt,twohundreddayaveragechange.raw,regularmarketdaylow.raw,fiftydayaveragechange.fmt,quotesourcename,message,earningstimestampstart.longfmt,averagedailyvolume10day.fmt,regularmarketopen.raw,sharesoutstanding.fmt,earningstimestamp.fmt,earningscalltimestampstart.raw,regularmarketdayhigh.fmt,regularmarketdaylow.fmt,company_name
7.858,,,Morgan Stanley,2025-07-16T08:30,0.39399073,,0.11%,finmb_472898,1752669000.0,24.87 - 25.62,USD,CLOSED,25.36,0.0011396143,0.48999977,False,2025-10-15T13:30,-1.02%,1.97%,600,2025-07-16,0.39,25.36 - 25.38,1.74,25.36 - 25.38,2025-10-15T13:30,-0.26189995,6.87%,en-US,"32,901",25.38,25.33,25.6219,15,False,1386599400000,3.92,0,USD,"44,260",-0.26,0.15464933,25.36,6:28PM EDT,0.03,0.0028410177,2026-04-14,,,,24.87,24.87 - 25.6219,25.331133,2025-10-15,,0.00,NYSE,LOW,25.38,Morgan Stanley Dep Shs Rpstg 1/,25.62,15.46%,EDT,600,6.87,False,3:59PM EDT,1720150016.0,0.00%,NYQ,2025-10-15,28.25,,us_market,US,MS-PF,0.28%,True,"18,961","4,100",0.0718441,25.29,1760535000.0,25.36,,3.925,EQUITY,-14400000,7.86,-0.02,24.87,600.0,,2026-04-14T20:00,0.00,,,,-0.31446815,,28.25,Equity,25.38,"32,901","65,579,692,032",,25.288157,18961,3.2272844,"44,260",0.0,-0.0787965,1773440881.0,65.58B,2,3.23,1752669000.0,44260,64.367,-0.010221723,"4,100",0.49,25.38,-0.31%,False,0.019702442,65579692032.0,-0.08%,,1776211200.0,America/New_York,4100,64.37,0.0,0.0,,25.36,1.74,2025-07-16,32901,-0.0199986,,,,1773431991,"1,720,150,016",0.028867722,25.36,0.07,Delayed Quote,,2025-07-16T08:30,"18,961",25.38,1.72B,,1760535000.0,25.38,25.36,Morgan Stanley
0.08,,,"NTT, Inc.",2026-05-07T16:00,1.3544226,1770325200.0,-3.05%,finmb_398118,1778184000.0,0.85 - 1.24,JPY,CLOSED,,-0.030504808,0.13999999,True,2025-05-09T07:00,-20.16%,16.47%,"2,700",2026-05-07,1.35,0.99 - 0.99,0.04,0.99 - 0.99,2025-05-09T07:00,-0.25,3.67%,en-US,"1,100",0.99,1.02,1.24,15,False,1234535400000,5.25,0,USD,"161,073",-0.25,5.46875,0.9900,,-0.03,-0.0024183607,2019-12-04,,,,0.8500,0.85 - 1.24,1.02115,2025-05-09,,,OTC Markets OTCPK,LOW,0.9900,NTT Inc.,1.2400,546.88%,EDT,"2,700",3.67,False,4:00PM EDT,81423625237.0,,PNK,2025-05-09,1.01,,us_market,US,NPPXF,-0.24%,False,"43,410","4,500",-0.002399981,0.99,1746774000.0,0.99,,5.25,EQUITY,-14400000,0.0800,0.0300,0.85,2700.0,,2019-12-04T19:00,0.96,,,,-7.6923075,2026-02-05T16:00,1.01,Equity,0.96,"1,100","80,609,386,496",NTT,0.9924,43410,12.375,"161,073",,3.1250033,,80.609B,4,12.38,1778184000.0,161073,0.7309388,-0.2016129,"4,500",0.14,0.9600,-7.69%,False,0.16470586,80609386496.0,3.13%,,1575504000.0,America/New_York,4500,0.73,0.9602,,Nippon Telegraph and Telephone Corporation,,0.04,2026-05-07,1100,0.030000031,,,2026-03-13,1773432000,"81,423,625,237",-0.031149983,0.99,-0.00,Delayed Quote,,2026-05-07T16:00,"43,410",0.99,81.424B,2026-02-05,1746774000.0,0.9900,0.9900,"NTT, Inc."
1.1,10.41,,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,2025-08-08T02:30,0.04123238,,-3.71%,finmb_876741,1754634600.0,11.31 - 14.41,EUR,CLOSED,,-0.03711036,0.9899998,False,2026-02-26T10:59,-14.64%,8.75%,"10,100",2025-08-08,0.04,12.26 - 12.4,0.45,12.26 - 12.40,2026-02-26T10:59,-2.1099997,3.68%,en-US,"55,326",12.4,12.77,14.41,15,False,1224250200000,0.00,0,USD,"515,091",-2.11,0.0,12.30,,-0.47,-0.013110363,2025-05-20,,,1.18,11.31,11.31 - 14.41,12.77405,2026-02-26,1.18104,,OTC Markets OTCPK,LOW,12.38,Muenchener Rueckver Ges,14.41,0.00%,EDT,"10,100",3.68,False,4:00PM EDT,6480286700.0,,PNK,2026-02-26,12.32,1.18,us_market,US,MURGY,-1.31%,False,"608,210",300,-0.1633997,12.46,1772103540.0,12.3,10.45,0.0,EQUITY,-14400000,1.10,0.05,11.31,10100.0,1.17697,2025-05-20T20:00,12.25,,10.450563,,-4.147106,,12.32,Equity,12.25,"55,326","80,151,175,168",,12.4634,608210,11.181818,"515,091",,0.40816483,,80.151B,2,11.18,1754634600.0,515091,298.30923,-0.14642607,300,0.99,12.25,-4.15%,False,0.08753313,80151175168.0,0.41%,10.41455,1747785600.0,America/New_York,300,298.31,12.25,,,,0.45,2025-08-08,55326,0.05000019,3.0 - Hold,,,1773432000,"6,480,286,700",-0.47404957,12.26,-0.16,Delayed Quote,,2025-08-08T02:30,"608,210",12.38,6.48B,,1772103540.0,12.40,12.26,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München
2.66,11.84,,Enterprise Products Partners L.P.,2026-04-28T08:30,2.6888132,1770125400.0,14.54%,finmb_388763,1777379400.0,27.77 - 38.22,USD,CLOSED,37.05,0.14542642,9.220001,True,2026-02-03T15:00,-3.22%,33.20%,200,2026-04-28,2.69,36.3648 - 37.1,2.18,36.36 - 37.10,2026-02-03T15:00,-1.2299995,5.88%,en-US,2.212M,37.1,32.29,38.22,15,False,901632600000,2.17,0,USD,"4,503,136",-1.23,0.059442468,36.99,7:54PM EDT,4.70,0.069978155,2026-02-12,,,3.12,27.77,27.77 - 38.22,32.29365,2026-02-03,3.1238,0.06,NYSE,LOW,36.50,Enterprise Products Partners L.,38.22,5.94%,EDT,200,5.88,False,4:00PM EDT,2161760683.0,0.17%,NYQ,2026-02-03,36.92,2.79,us_market,US,EPD,7.00%,True,"4,163,300","1,500",2.419201,34.57,1770130800.0,36.99,13.26,2.175,EQUITY,-14400000,2.66,0.40,27.77,200.0,2.79023,2026-02-12T19:00,36.91,,13.256972,,7.871461,2026-02-03T08:30,36.92,Equity,36.59,"2,212,072","79,963,537,408",Enterprise Products Partners L.P,34.5708,4163300,13.906015,4.503M,0.062698364,1.0932,1773446041.0,79.964B,2,13.91,1777379400.0,4503136,13.757,-0.03218209,"1,500",9.22,36.59,7.87%,False,0.332013,79963537408.0,1.09%,11.841348,1770940800.0,America/New_York,1500,13.76,36.91,0.16950084,,37.0527,2.18,2026-04-28,2212072,0.400002,2.3 - Buy,,,1773432003,"2,161,760,683",4.69635,36.3648,2.42,Delayed Quote,,2026-04-28T08:30,4.163M,36.5,2.162B,2026-02-03,1770130800.0,37.10,36.36,Enterprise Products Partners L.P.
1.71,23.47,,"NIKE, Inc.",2026-03-31T16:00,5.6713595,1774987200.0,-19.74%,finmb_291981,1774987200.0,52.28 - 80.17,USD,CLOSED,53.92,-0.1973837,1.7000008,False,2026-03-31T21:00,-32.67%,3.25%,800,2026-03-31,5.67,53.74 - 54.865,1.64,53.74 - 54.87,2026-03-31T21:00,-26.189999,3.04%,en-US,12.933M,54.865,67.26,80.17,15,False,344615400000,1.61,0,USD,"19,101,346",-26.19,0.029743211,53.98,7:59PM EDT,-13.28,-0.13874255,2026-03-31,,,2.30,52.28,52.28 - 80.17,67.25505,2026-03-31,2.29952,-0.06,NYSE,LOW,54.34,"Nike, Inc.",80.17,2.97%,EDT,800,3.04,False,4:00PM EDT,1191495650.0,-0.10%,NYQ,2026-03-31,53.95,1.55,us_market,US,NKE,-13.87%,True,"17,774,280",900,-8.695801,62.68,1774990800.0,53.98,34.86,1.61,EQUITY,-14400000,1.71,-0.15,52.28,800.0,1.5486,2026-03-31T20:00,53.94,,34.857292,,-26.553595,2026-03-31T16:00,53.95,Equity,54.13,"12,933,338","79,911,092,224",NIKE,62.6758,17774280,31.567251,19.101M,-0.056098938,-0.277113,1773446362.0,79.911B,2,31.57,1774987200.0,19101346,9.518,-0.32668078,900,1.70,54.13,-26.55%,False,0.032517232,79911092224.0,-0.28%,23.474464,1775001600.0,America/New_York,900,9.52,53.94,-0.103925414,,53.9239,1.64,2026-03-31,12933338,-0.150002,2.0 - Buy,,,1773432002,"1,191,495,650",-13.275051,53.74,-8.70,Nasdaq Real Time Price,,2026-03-31T16:00,17.774M,54.34,1.191B,2026-03-31,1774990800.0,54.87,53.74,"NIKE, Inc."
2.98,23.45,DIVIDEND,Johnson Controls International plc,2026-05-06T08:30,6.0329084,1770211800.0,14.09%,finmb_282590,1778070600.0,68.03 - 146.49,USD,CLOSED,130.76,0.14086026,62.130005,True,2026-02-04T13:30,-11.15%,91.33%,400,2026-05-06,6.03,129.17 - 133.0,1.6,129.17 - 133.00,2026-02-04T13:30,-16.330002,1.23%,en-US,3.372M,133.0,114.09,146.49,15,False,559834200000,1.54,0,USD,"5,572,598",-16.33,0.011761111,130.16,6:27PM EDT,16.07,0.016662208,2026-04-09,,,5.55,68.03,68.03 - 146.49,114.08935,2026-02-04,5.55011,0.60,NYSE,LOW,132.22,Johnson Controls International ,146.49,1.18%,EDT,400,1.23,False,4:00PM EDT,612066206.0,0.46%,NYQ,2026-02-04,131.86,4.75,us_market,US,JCI,1.67%,True,"4,642,530",100,2.1332092,128.03,1770211800.0,130.16,27.42,1.54,EQUITY,-14400000,2.98,-0.78,68.03,400.0,4.74685,2026-04-09T20:00,130.17,0.40,27.42029,1773633600000.0,60.64286,2026-02-04T08:30,131.86,Equity,130.94,"3,371,660","79,666,536,448",Johnson Controls,128.0268,4642530,43.677853,5.573M,0.59999084,-0.595692,1773440821.0,79.667B,2,43.68,1778070600.0,5572598,21.575,-0.11147519,100,62.13,130.94,60.64%,False,0.91327363,79666536448.0,-0.60%,23.451788,1775779200.0,America/New_York,100,21.58,130.17,0.46096405,,130.76,1.60,2026-05-06,3371660,-0.779999,2.0 - Buy,Dividend,,1773432002,"612,066,206",16.070656,129.17,2.13,Delayed Quote,"JCI announced a cash dividend of $0.40 with an ex-date of Mar. 16, 2026",2026-05-06T08:30,4.643M,132.22,612.066M,2026-02-04,1770211800.0,133.00,129.17,Johnson Controls International plc
2.34,10.82,,KKR & Co. Inc.,2026-04-30T08:30,2.701182,1770298200.0,-32.05%,finmb_21401,1777552200.0,82.67 - 153.87,USD,CLOSED,85.24,-0.32047135,3.2600021,True,2026-02-05T14:00,-44.15%,3.94%,200,2026-04-30,2.70,84.57 - 87.37,0.74,84.57 - 87.37,2026-02-05T14:00,-67.939995,0.86%,en-US,7.302M,87.37,126.46,153.87,15,False,1279200600000,0.74,0,USD,"7,051,570",-67.94,0.008822127,85.93,7:56PM EDT,-40.53,-0.2219079,2026-03-02,,,7.94,82.67,82.67 - 153.87,126.4553,2026-02-05,7.93832,-0.69,NYSE,LOW,85.01,KKR & Co. Inc.,153.87,0.88%,EDT,200,0.86,False,4:00PM EDT,891550894.0,-0.80%,NYQ,2026-02-05,86.0,6.55,us_market,US,KKR,-22.19%,True,"10,851,460",500,-24.506798,110.44,1770300000.0,85.93,13.12,0.74,EQUITY,-14400000,2.34,2.05,82.67,200.0,6.55058,2026-03-02T19:00,85.17,,13.117923,,-27.489626,2026-02-05T08:30,86.00,Equity,83.88,"7,301,987","79,581,446,144",KKR &,110.4368,10851460,36.722225,7.052M,-0.69000244,2.44397,1773446212.0,79.581B,2,36.72,1777552200.0,7051570,31.812,-0.44154155,500,3.26,83.88,-27.49%,False,0.03943392,79581446144.0,2.44%,10.824708,1772496000.0,America/New_York,500,31.81,85.17,-0.80298203,,85.24,0.74,2026-04-30,7301987,2.05,1.5 - Buy,,,1773432003,"891,550,894",-40.5253,84.57,-24.51,Delayed Quote,,2026-04-30T08:30,10.851M,85.01,891.551M,2026-02-05,1770300000.0,87.37,84.57,KKR & Co. Inc.
5.99,16.06,,3M Company,2026-04-21T08:30,17.024925,1768915800.0,-4.69%,finmb_289194,1776774600.0,121.98 - 177.41,USD,CLOSED,151.00,-0.046925455,28.980003,True,2026-01-20T14:00,-14.91%,23.76%,200,2026-04-21,17.02,150.4 - 152.39,3.12,150.40 - 152.39,2026-01-20T14:00,-26.449997,2.07%,en-US,4.009M,152.39,158.39,177.41,15,False,-252322200000,2.92,0,USD,"3,861,261",-26.45,0.019584171,150.96,7:59PM EDT,-7.43,-0.07270448,2026-03-11,,,9.40,121.98,121.98 - 177.41,158.39265,2026-01-20,9.39898,0.04,NYSE,LOW,151.15,3M Company,177.41,1.96%,EDT,200,2.07,False,4:00PM EDT,526700000.0,0.03%,NYQ,2026-01-20,152.92,8.66,us_market,US,MMM,-7.27%,True,"4,810,410",100,-11.835999,162.80,1768917600.0,150.96,17.43,2.92,EQUITY,-14400000,5.99,1.86,121.98,200.0,8.66115,2026-03-11T20:00,149.94,,17.429558,,-2.6825905,2026-01-20T08:30,152.92,Equity,149.1,"4,009,250","79,510,634,496",,162.796,4810410,25.202005,3.861M,0.039993286,1.24749,1773446347.0,79.511B,2,25.20,1776774600.0,3861261,8.867,-0.14908966,100,28.98,149.10,-2.68%,False,0.23757996,79510634496.0,1.25%,16.061317,1773273600.0,America/New_York,100,8.87,149.94,0.026492637,,151.0,3.12,2026-04-21,4009250,1.86,2.2 - Buy,,,1773432002,"526,700,000",-7.4326477,150.4,-11.84,Delayed Quote,,2026-04-21T08:30,4.81M,151.15,526.7M,2026-01-20,1768917600.0,152.39,150.40,3M Company
2.21,,,"Postal Savings Bank of China Co., Ltd.",2025-09-04T08:00,10.135638,,-9.34%,finmb_27620446,1756987200.0,10.91 - 14.95,CNY,CLOSED,,-0.09335245,1.5450001,False,2025-04-29T09:30,-16.69%,14.16%,"1,100",2025-08-28,10.14,13.0 - 13.0,0.66,13.00 - 13.00,2025-04-29T09:30,-2.495,5.29%,en-US,"1,600",13.0,13.74,14.95,15,False,1517322600000,0.24,0,USD,301,-2.49,0.019028503,12.45,,-1.28,-0.028825702,2024-08-21,,,,10.91,10.91 - 14.95,13.737422,2025-04-29,,,OTC Markets OTCPK,LOW,13.00,Postal Svgs Bk of China Ltd.,14.95,1.90%,EDT,"1,100",5.29,False,4:00PM EDT,992808350.0,,PNK,2025-04-29,13.89,,us_market,US,PSTVY,-2.88%,False,91,700,-0.3696804,12.82,1745919000.0,12.455,,0.237,EQUITY,-14400000,2.21,0.00,10.91,1100.0,,2024-08-21T20:00,11.17,,,,-7.809031,,13.89,Equity,12.455,"1,600","79,316,230,144",Postal Savings Bank of China,12.82468,91,5.6357465,301,,0.0,,79.316B,2,5.64,1756378740.0,301,1.2288324,-0.16688962,700,1.55,12.45,-7.81%,False,0.14161322,79316230144.0,0.00%,,1724284800.0,America/New_York,700,1.23,11.17,,,,0.66,2025-09-04,1600,0.0,,,,1773432000,"992,808,350",-1.2824221,13.0,-0.37,Delayed Quote,,2025-08-28T06:59,91,13.0,992.808M,,1745919000.0,13.00,13.00,"Postal Savings Bank of China Co., Ltd."
4.62,9.14,,U.S. Bancorp,2026-04-16T08:30,1.3586595,1776342600.0,2.85%,finmb_305304,1776342600.0,35.18 - 61.19,USD,CLOSED,50.90,0.02854099,15.82,False,2026-04-16T12:00,-16.65%,44.97%,900,2026-04-16,1.36,50.915 - 52.16,2.06,50.92 - 52.16,2026-04-16T12:00,-10.189999,4.04%,en-US,9.058M,52.16,49.58,61.19,15,False,105283800000,2.04,0,USD,"10,813,515",-10.19,0.039627038,51.00,7:59PM EDT,1.42,-0.0863752,2026-01-14,,,5.58,35.18,35.18 - 61.19,49.5848,2026-04-16,5.57887,-0.10,NYSE,LOW,52.07,U.S. Bancorp,61.19,3.96%,EDT,900,4.04,False,4:00PM EDT,1552252176.0,-0.20%,NYQ,2026-04-16,51.1,5.04,us_market,US,USB,-8.64%,True,"10,896,290","1,600",-4.821602,55.82,1776340800.0,51.0,10.12,2.04,EQUITY,-14400000,4.62,-0.48,35.18,900.0,5.03763,2026-01-14T19:00,51.00,,10.123808,,22.048367,2026-04-16T08:30,51.10,Equity,51.48,"9,057,515","79,238,479,872",,55.8216,10896290,11.038961,10.814M,-0.099998474,-0.9324,1773446381.0,79.238B,2,11.04,1776342600.0,10813515,37.537,-0.16653046,"1,600",15.82,51.48,22.05%,False,0.4496873,79238479872.0,-0.93%,9.141637,1768435200.0,America/New_York,1600,37.54,51.0,-0.19607544,,50.9,2.06,2026-04-16,9057515,-0.48,2.0 - Buy,,,1773432002,"1,552,252,176",1.4151993,50.915,-4.82,Nasdaq Real Time Price,,2026-04-16T08:30,10.896M,52.07,1.552B,2026-04-16,1776340800.0,52.16,50.92,U.S. Bancorp
10.26,23.64,,The Sherwin-Williams Company,2026-04-28T08:30,17.127096,1769693400.0,-7.64%,finmb_303104,1777379400.0,308.84 - 379.65,USD,CLOSED,319.78,-0.07638807,10.940002,True,2026-01-29T15:00,-15.77%,3.54%,120,2026-04-28,17.13,318.92 - 329.37,3.2,318.92 - 329.37,2026-01-29T15:00,-59.869995,1.00%,en-US,1.213M,329.37,346.23,379.65,15,False,322151400000,3.16,0,USD,"1,767,478",-59.87,0.009946491,319.78,8:00PM EDT,-26.45,-0.088355765,2026-03-12,,,13.52,308.84,308.84 - 379.65,346.22766,2026-01-29,13.52473,0.00,NYSE,LOW,321.50,Sherwin-Williams Company (The),379.65,0.99%,EDT,120,1.0,False,4:00PM EDT,247774767.0,0.00%,NYQ,2026-01-29,323.12,11.92,us_market,US,SHW,-8.84%,True,"1,693,350",40,-30.992798,350.77,1769698800.0,319.78,26.83,3.16,EQUITY,-14400000,10.26,2.08,308.84,120.0,11.91959,2026-03-12T20:00,318.80,,26.828104,,-7.173121,2026-01-29T08:30,323.12,Equity,317.7,"1,212,958","79,233,417,216",,350.7728,1693350,31.16764,1.767M,0.0,0.654701,1773446400.0,79.233B,2,31.17,1777379400.0,1767478,18.671,-0.15769787,40,10.94,317.70,-7.17%,False,0.03542288,79233417216.0,0.65%,23.644094,1773360000.0,America/New_York,40,18.67,318.8,0.0,,319.78,3.20,2026-04-28,1212958,2.07999,2.0 - Buy,,,1773432002,"247,774,767",-26.447662,318.92,-30.99,Delayed Quote,,2026-04-28T08:30,1.693M,321.5,247.775M,2026-01-29,1769698800.0,329.37,318.92,The Sherwin-Williams Company
7.858,,,Morgan Stanley,2025-07-16T08:30,0.39569968,,-0.33%,finmb_472898,1752669000.0,25.01 - 25.85,USD,CLOSED,25.47,-0.0033386208,0.45999908,False,2025-10-15T13:30,-1.47%,1.84%,500,2025-07-16,0.40,25.43 - 25.49,1.81,25.43 - 25.49,2025-10-15T13:30,-0.38000107,7.09%,en-US,"114,119",25.49,25.56,25.85,15,False,1380202200000,3.92,0,USD,"56,496",-0.38,0.15410286,25.47,6:28PM EDT,-0.09,-0.0018904384,2026-04-14,,,,25.01,25.01 - 25.85,25.555319,2025-10-15,,0.00,NYSE,LOW,25.50,Morgan Stanley DEPOSITARY SHARE,25.85,15.41%,EDT,500,7.09,False,4:00PM EDT,1720150016.0,0.00%,NYQ,2025-10-15,25.46,,us_market,US,MS-PE,-0.19%,True,"55,446","5,400",-0.04824066,25.52,1760535000.0,25.47,,3.925,EQUITY,-14400000,7.86,0.00,25.01,500.0,,2026-04-14T20:00,25.43,,,,-0.7017553,,25.46,Equity,25.47,"114,119","64,610,766,848",,25.51824,55446,3.2412827,"56,496",0.0,0.0,1773440881.0,64.611B,2,3.24,1752669000.0,56496,64.367,-0.014700235,"5,400",0.46,25.47,-0.70%,False,0.018392606,64610766848.0,0.00%,,1776211200.0,America/New_York,5400,64.37,25.43,0.0,,25.47,1.81,2025-07-16,114119,0.0,,,,1773432003,"1,720,150,016",-0.08531952,25.43,-0.05,Delayed Quote,,2025-07-16T08:30,"55,446",25.5,1.72B,,1760535000.0,25.49,25.43,Morgan Stanley
4.05,30.54,,"Cadence Design Systems, Inc.",2026-04-27T16:00,14.25103,1771362000.0,-11.11%,finmb_25941,1777320000.0,221.56 - 376.45,USD,CLOSED,286.20,-0.111106165,65.47,True,2026-02-17T22:00,-23.75%,29.55%,3,2026-04-27,14.25,283.345 - 292.04,,283.35 - 292.04,2026-02-17T22:00,-89.42001,,en-US,1.801M,292.04,322.91,376.45,15,True,550330200000,0.00,0,USD,"2,408,780",-89.42,0.0,287.03,7:57PM EDT,-35.88,-0.051571928,,,,9.40,221.56,221.56 - 376.45,322.90695,2026-02-17,9.4,-0.83,NasdaqGS,HIGH,290.80,"Cadence Design Systems, Inc.",376.45,0.00%,EDT,3,,False,4:00PM EDT,275875473.0,-0.29%,NMS,2026-02-17,287.44,7.87,us_market,US,CDNS,-5.16%,True,"2,664,430",3,-15.607605,302.64,1771365600.0,287.03,36.45,0.0,EQUITY,-14400000,4.05,-3.29,221.56,3.0,7.87429,,286.65,,36.45154,,13.801885,2026-02-17T16:00,287.44,Equity,290.32,"1,800,994","79,184,543,744",Cadence Design Systems,302.6376,2664430,70.871605,2.409M,-0.8299866,-1.13324,1773446228.0,79.185B,2,70.87,1777320000.0,2408780,20.141,-0.2375349,3,65.47,290.32,13.80%,False,0.2954956,79184543744.0,-1.13%,30.535107,,America/New_York,3,20.14,286.65,-0.2891637,,286.2,,2026-04-27,1800994,-3.29001,1.4 - Strong Buy,,,1773432002,"275,875,473",-35.876953,283.345,-15.61,Nasdaq Real Time Price,,2026-04-27T16:00,2.664M,290.8,275.875M,2026-02-17,1771365600.0,292.04,283.35,"Cadence Design Systems, Inc."
6.52,24.19,,"Synopsys, Inc.",2026-05-27T16:00,2.585952,1772053200.0,-16.14%,finmb_35028,1779912000.0,365.74 - 651.73,USD,CLOSED,412.26,-0.16139807,46.890015,True,2026-02-25T22:00,-36.69%,12.82%,2,2026-05-27,2.59,410.09 - 425.49,,410.09 - 425.49,2026-02-25T22:00,-239.09998,,en-US,1.487M,425.49,492.05,651.73,15,True,699114600000,0.00,0,USD,"2,194,218",-239.10,0.0,412.63,7:59PM EDT,-79.42,-0.10897907,,,,17.06,365.74,365.74 - 651.73,492.04514,2026-02-25,17.0551,-0.37,NasdaqGS,HIGH,419.01,"Synopsys, Inc.",651.73,0.00%,EDT,2,,False,4:00PM EDT,191562027.0,-0.09%,NMS,2026-02-25,413.16,14.46,us_market,US,SNPS,-10.90%,True,"2,597,830",2,-50.467987,463.10,1772056800.0,412.63,28.54,0.0,EQUITY,-14400000,6.52,-6.09,365.74,2.0,14.45791,,412.26,,28.540087,,-7.6712728,2026-02-25T16:00,413.16,Equity,418.72,"1,487,362","79,044,239,360",Synopsys,463.098,2597830,63.28681,2.194M,-0.3685913,-1.45443,1773446393.0,79.044B,2,63.29,1779912000.0,2194218,159.566,-0.3668697,2,46.89,418.72,-7.67%,False,0.12820587,79044239360.0,-1.45%,24.193937,,America/New_York,2,159.57,412.26,-0.08932731,,412.2614,,2026-05-27,1487362,-6.09,1.6 - Buy,,,1773432000,"191,562,027",-79.41513,410.09,-50.47,Nasdaq Real Time Price,,2026-05-27T16:00,2.598M,419.01,191.562M,2026-02-25,1772056800.0,425.49,410.09,"Synopsys, Inc."
